年,月,日,时,实际直调负荷,实际联络线受电负荷,实际风电总加,实际光伏总加,实际非市场化核电总加,实际自备机组总加,实际地方电厂发电总加,实际抽蓄,实际火力发电,日前直调负荷,日前联络线受电负荷,日前风电总加,日前光伏总加,日前非市场化核电总加,日前自备机组总加,日前地方电厂发电总加,日前火力发电,现货价格,日前价格,价格差值,直调负荷差值,联络线受电负荷差值,风电总加差值,光伏总加差值,非市场化核电总加差值,自备机组总加差值,地方电厂发电总加差值,火力发电差值,价格差值预测（现货价格-日前价格）,日前价格预测
2024,1,20,1,241253.6211,60878.01831,50619.27,-33.37,463.469597,18551.46317,34457.37329,-4376.35,80693.74672,236385.94,61036,49967.38,0,468,18136,34800,71978.56,-80,-80,0,4867.6811,-157.98169,651.89,-33.37,-4.530403,415.46317,-342.62671,8715.18672,0,-80
2024,1,20,2,236343.1016,61099.50928,51755,-32.96,466.206635,18541.435,34445.06152,-6712.28,76781.12913,232104.27,61036,50415.93,0,468,18130,34800,67254.34,-80,-80,0,4238.8316,63.50928,1339.07,-32.96,-1.793365,411.435,-354.93848,9526.78913,0,-80
2024,1,20,3,234311.4492,58574.45459,53641.76,-32.89,463.887765,18474.87766,34389.94727,-8911.56,77710.97194,230381.29,61006,50662.28,0,468,18138,34800,65307.01,-80,-80,0,3930.1592,-2431.54541,2979.48,-32.89,-4.112235,336.87766,-410.05273,12403.96194,0,-80
2024,1,20,4,235556.5742,57406.44092,53392.96,-33.36,466.434716,18421.9837,34512.14087,-9120.11,80510.08402,232638.61,60942,50402.59,0,468,18130,34800,67896.02,-80,-29.6,-50.4,2917.9642,-3535.55908,2990.37,-33.36,-1.565284,291.9837,-287.85913,12614.06402,-50.4,-29.6
2024,1,20,5,243146.4141,64570.6958,51407.29,-32.82,466.206619,18361.76567,34710.54956,-8210.01,81872.73641,242386.55,67604,49313.57,0,468,18135,34800,72065.98,-47.25,-25.95,-21.3,759.8641,-3033.3042,2093.72,-32.82,-1.793381,226.76567,-89.45044,9806.75641,-21.3,-25.95
2024,1,20,6,256414.4141,78713.03418,48574.62,-33.33,464.419961,18302.79079,34740.72241,-8343.86,83996.01672,261011.63,78864,47010.97,0.56,468,18130,34800,81738.1,133.57,-14.25,147.82,-4597.2159,-150.96582,1563.65,-33.89,-3.580039,172.79079,-59.27759,2257.91672,147.82,-14.25
2024,1,20,7,288752.9609,82246.02246,48507.97,213.06,465.636414,18281.99655,34847.02539,-1762.72,105953.9701,295557.88,82249,43534.55,703.58,468,18130,34800,115672.75,317.56,335.9,-18.34,-6804.9191,-2.97754,4973.42,-490.52,-2.363586,151.99655,47.02539,-9718.7799,-18.34,335.9
2024,1,20,8,327494.625,86115.16553,44875.94,2434.87,463.279534,18261.07551,35202.40552,5367.01,134774.8789,335056.45,86324,39514.73,4434.77,468,18130,34800,151384.95,419.725,434.92,-15.2,-7561.825,-208.83447,5361.21,-1999.9,-4.720466,131.07551,402.40552,-16610.0711,-15.2,434.92
2024,1,20,9,334438.2891,86730.49024,40447.82,6370.74,466.206627,18219.35563,35336.09814,3711.78,143155.7984,338586.95,85956,35522.84,9612.93,468,18125,34800,154102.18,449.5,454.895,-5.4,-4148.6609,774.49024,4924.98,-3242.19,-1.793373,94.35563,536.09814,-10946.3816,-5.4,454.9
2024,1,20,10,334900.4297,75533.146,36559.97,10340.94,464.419968,18281.71442,35495.93164,1080.8,157143.5077,339396.63,74860,32287.77,14029.19,468,18115,34800,164836.67,472.9425,472.763,0.18,-4496.2003,673.146,4272.2,-3688.25,-3.580032,166.71442,695.93164,-7693.1623,0.18,472.76
2024,1,20,11,323959.9297,60699.64722,33526.15,13035.51,465.370316,18433.11661,35646.42065,2721.68,159432.0349,325606.94,60298,30627.73,17010.23,468,18040,34800,164362.98,472.45,486.022,-13.57,-1647.0103,401.64722,2898.42,-3974.72,-2.629684,393.11661,846.42065,-4930.9451,-13.57,486.02
2024,1,20,12,310487.5547,57463.75415,36287.82,14174.4,466.662804,18421.90223,35820.24927,2552.65,145300.1162,311669.67,57023,31046.66,17510.22,468,18115,34800,152706.79,455.7175,476.657,-20.94,-1182.1153,440.75415,5241.16,-3335.82,-1.337196,306.90223,1020.24927,-7406.6738,-20.94,476.66
2024,1,20,13,317079.0703,60954.47632,40617.99,12397.76,463.393578,18358.93889,35784.26196,1340.53,147161.7196,318279.4,60847,32839.43,15602.76,468,18133,34800,155589.21,463.3125,480.27,-16.96,-1200.3297,107.47632,7778.56,-3205,-4.606422,225.93889,984.26196,-8427.4904,-16.96,480.27
2024,1,20,14,317188.2266,74341.41895,43762.32,10772.47,466.282662,18285.8581,35917.62769,362.28,133279.9692,317843.95,74243,34842.84,11983.96,468,18136,34800,143370.15,435.0675,464.53,-29.46,-655.7234,98.41895,8919.48,-1211.49,-1.717338,149.8581,1117.62769,-10090.1808,-29.46,464.53
2024,1,20,15,316121.9609,79683.79541,43428.94,7264.74,463.431586,18228.50498,35907.01685,2550.65,128594.8821,316833.3,79710,36315.68,7252.75,468,18147,34800,140139.87,411.8325,460.637,-48.8,-711.3391,-26.20459,7113.26,11.99,-4.568414,81.50498,1107.01685,-11544.9879,-48.8,460.64
2024,1,20,16,316766.9609,84238.29199,39840.02,1897.48,466.282654,18214.37074,36114.42139,7510.39,128485.7042,315578.41,84101,37245.3,2340.19,468,18176,34800,138447.92,393.8125,456.44,-62.63,1188.5509,137.29199,2594.72,-442.71,-1.717346,38.37074,1314.42139,-9962.2158,-62.63,456.44
2024,1,20,17,324067.2891,91204.65625,41305.43,-6.75,465.028183,18202.95772,36300.87451,7603.03,128992.0624,322927.37,90791,38364.43,97.24,468,18180,34800,140226.7,396.5,452.917,-56.42,1139.9191,413.65625,2941,-103.99,-2.971817,22.95772,1500.87451,-11234.6376,-56.42,452.92
2024,1,20,18,317302.9063,91664.32276,41760.62,-34.3,467.118981,18185.14044,36168.64648,5470.77,123620.5876,315600.67,91671,39746.07,0,468,18220,34800,130695.6,379.9675,432.43,-52.46,1702.2363,-6.67724,2014.55,-34.3,-0.881019,-34.85956,1368.64648,-7075.0124,-52.46,432.43
2024,1,20,19,310202.5391,91649.85303,42297.45,-34,467.309045,18277.36191,36092.40137,362.45,121089.7137,306092.97,91772,40948.39,0,468,18160,34800,119944.58,390.62,404.765,-14.15,4109.5691,-122.14697,1349.06,-34,-0.690955,117.36191,1292.40137,1145.1337,-14.15,404.77
2024,1,20,20,303590.0938,86345.41357,42727.62,-34.15,463.431595,18298.2179,36086.46338,3.21,119699.8873,298227.52,86166,42251.97,0,468,17975,34800,116566.55,392.87,394,-1.13,5362.5738,179.41357,475.65,-34.15,-4.568405,323.2179,1286.46338,3133.3373,-1.13,394
2024,1,20,21,292127.1328,82367.41504,42663.68,-34.72,465.522378,18322.32631,35856.10303,3.42,112483.3861,285787.24,82010,43561.57,6.43,468,17920,34800,107021.24,359.16,359.873,-0.71,6339.8928,357.41504,-897.89,-41.15,-2.477622,402.32631,1056.10303,5462.1461,-0.71,359.87
2024,1,20,22,274363.4453,73345.5874,42958.78,-34.51,464.153854,18196.18497,35620.55762,3.47,103809.2215,268463.72,73198,45096.76,0,468,17904,34800,96996.96,265.94,305.585,-39.65,5899.7253,147.5874,-2137.98,-34.51,-3.846146,292.18497,820.55762,6812.2615,-39.65,305.59
2024,1,20,23,256130.1758,60875.66114,46295.2,-34.09,466.73883,18178.77818,35287.80298,-29.64,95089.72466,251925.3,61016,47114.02,0,468,17878,34800,90649.28,221.17,230.74,-9.57,4204.8758,-140.33886,-818.82,-34.09,-1.26117,300.77818,487.80298,4440.44466,-9.57,230.74
2024,1,21,0,246720.1445,56033.02686,46532.18,-33.61,463.735703,18199.25415,35006.56323,-2109.42,92628.41459,242372.01,55892,47731.17,0,468,17876,34800,85604.84,135.295,257.322,-122.03,4348.1345,141.02686,-1198.99,-33.61,-4.264297,323.25415,206.56323,7023.57459,-122.03,257.32
2024,1,21,1,240514.6875,53019.1604,46091.07,-33.72,465.522377,18043.44249,35063.13599,-5946.67,93812.74624,236468.22,52892,49122.12,0,468,17876,34800,81310.1,268.9525,280.885,-11.93,4046.4675,127.1604,-3031.05,-33.72,-2.477623,167.44249,263.13599,12502.64624,-11.93,280.89
2024,1,21,2,237239.2617,53702.25293,45655.17,-34.23,465.864502,18069.33959,35115.60889,-5905.43,90170.68582,232896.79,52892,50855.34,0,468,17870,34800,76011.45,270.25,291.113,-20.86,4342.4717,810.25293,-5200.17,-34.23,-2.135498,199.33959,315.60889,14159.23582,-20.86,291.11
2024,1,21,3,234747.4375,52923.49609,48746.16,-33.86,462.177116,18165.5748,35120.08716,-5842.64,85206.44233,231147.52,52892,53153.12,0,468,17878,34800,71956.4,275.655,285.75,-10.1,3599.9175,31.49609,-4406.96,-33.86,-5.822884,287.5748,320.08716,13250.04233,-10.1,285.75
2024,1,21,4,236323.1523,53198.91626,53401.88,-34.04,465.560387,18198.46983,35182.9231,-5816.82,81726.26277,233406.99,52892,55493.27,0,468,17870,34800,71883.72,266.8275,282.525,-15.7,2916.1623,306.91626,-2091.39,-34.04,-2.439613,328.46983,382.9231,9842.54277,-15.7,282.53
2024,1,21,5,243585.4805,59779.94702,58188.51,-33.77,463.697684,18112.80421,35180.89404,-6925.86,78819.25751,242504.48,60027,57449.62,1.13,468,17875,34800,71883.73,236.34,279.468,-43.13,1081.0005,-247.05298,738.89,-34.9,-4.302316,237.80421,380.89404,6935.52751,-43.13,279.47
2024,1,21,6,256323.4609,74665.65332,60821.83,-33.43,466.168609,18122.45616,35304.47486,-7625.78,74602.088,256482.78,74508,58540.96,16.61,468,17870,34800,70279.21,103.4775,252.702,-149.22,-159.3191,157.65332,2280.87,-50.04,-1.831391,252.45616,504.47486,4322.878,-149.22,252.7
2024,1,21,7,285300.7969,79065.81592,63198.66,861.36,463.811729,18079.7596,35335.41699,-3912.53,92208.50264,286145.44,78657,58699.78,1471.45,468,17870,34800,94179.21,287.345,301.753,-14.41,-844.6431,408.81592,4498.88,-610.09,-4.188271,209.7596,535.41699,-1970.70736,-14.41,301.75
2024,1,21,8,310370.7266,84287.95264,61945.45,7060,465.750458,18129.50833,35434.62403,3283.12,99764.32112,317933.59,84399,57905.36,8630.29,468,17870,34800,113860.94,295.685,324.27,-28.59,-7562.8634,-111.04736,4040.09,-1570.29,-2.249542,259.50833,634.62403,-14096.61888,-28.59,324.27
2024,1,21,9,302722.9297,86826.83691,60643.36,15290.15,463.963791,18074.13758,35284.53882,5916.33,80223.61259,318421.99,87168,56541.21,17995.26,468,17865,34800,103584.52,-80,290.27,-370.27,-15699.0603,-341.16309,4102.15,-2705.11,-4.036209,209.13758,484.53882,-23360.90741,-370.27,290.27
2024,1,21,10,293483.1641,75618.13281,61149.42,22773.96,456.322929,18034.23422,35312.70166,3802.7,76335.69244,314175.56,75382,54981.33,25333.34,468,17855,34800,105355.89,-80,299.355,-379.36,-20692.3959,236.13281,6168.09,-2559.38,-11.677071,179.23422,512.70166,-29020.19756,-379.36,299.36
2024,1,21,11,276720.7813,61085.45532,62669.18,26961.71,456.132859,17960.78125,35370.68433,-1096.01,73312.8475,301155.91,60934,53650.89,29591.46,468,17780,34800,103931.56,-80,309.392,-389.39,-24435.1287,151.45532,9018.29,-2629.75,-11.867141,180.78125,570.68433,-30618.7125,-389.39,309.39
2024,1,21,12,262567.6406,58912.44849,63053.55,27592.46,451.837242,18014.20667,35478.37232,-8379.19,67443.95592,287175.8,58278,53322.83,30397.71,468,17855,34800,92054.26,-80,284.017,-364.02,-24608.1594,634.44849,9730.72,-2805.25,-16.162758,159.20667,678.37232,-24610.30408,-364.02,284.02
2024,1,21,13,269182.0313,62494.17652,64621.57,24571.16,450.620795,18084.79445,35530.81958,-7007.47,70436.35991,292704.45,62394,53883.35,28254.09,468,17873,34800,95032.01,-80,291.56,-371.56,-23522.4187,100.17652,10738.22,-3682.93,-17.379205,211.79445,730.81958,-24595.65009,-371.56,291.56
2024,1,21,14,277974.5,75894.48779,66515.3,18943.29,444.044326,18067.33355,35595.4165,-7777.18,70291.80783,296182.62,75952,54934.62,22970.36,468,17876,34800,89181.64,-80,283.468,-363.47,-18208.12,-57.51221,11580.68,-4027.07,-23.955674,191.33355,795.4165,-18889.83217,-363.47,283.47
2024,1,21,15,290576.2813,82598.94092,66720.57,11467.88,444.006317,17996.3792,35430.15796,-1280.03,77198.37686,301870.37,82444,56112.38,14290.69,468,17887,34800,95868.3,-3.2625,309.095,-312.36,-11294.0887,154.94092,10608.19,-2822.81,-23.993683,109.3792,630.15796,-18669.92314,-312.36,309.1
2024,1,21,16,308185.2188,87867.23877,65255.66,3078.35,440.775102,17984.11108,35723.52612,3244.12,94591.43768,312128.04,87832,56440.12,4386.69,468,17916,34800,110285.23,276.53,327.66,-51.13,-3942.8212,35.23877,8815.54,-1308.34,-27.224898,68.11108,923.52612,-15693.79232,-51.13,327.66
2024,1,21,17,327326.4922,91623.0835,62868.16,10.43,433.362328,17998.12713,35839.42725,5141.22,113412.682,324608.64,91368,56386.16,163.34,468,17920,34800,123503.14,322.095,330.9,-8.81,2717.8522,255.0835,6482,-152.91,-34.637672,78.12713,1039.42725,-10090.458,-8.81,330.9
2024,1,21,18,324996.1641,91438.84424,59112.14,-34.75,433.248284,18036.75005,35843.7981,7378,112788.1334,318743.71,91370,56285.24,0,468,17960,34800,117860.47,316.7975,314.81,1.99,6252.4541,68.84424,2826.9,-34.75,-34.751716,76.75005,1043.7981,-5072.3366,1.99,314.81
2024,1,21,19,319854.6719,91575.60742,57961.42,-34.34,428.420478,17977.74762,35673.12647,8436.66,107836.0299,311651.55,91372,56113.14,0,468,17960,34800,110938.41,308.175,299.398,8.78,8203.1219,203.60742,1848.28,-34.34,-39.579522,17.74762,873.12647,-3102.3801,8.78,299.4
2024,1,21,20,312190.0469,86642.87354,58502.88,-34.56,426.367699,17977.05669,35751.14136,8106.8,104817.4876,303691.12,86970,56105.48,0,468,17960,34800,107387.64,300.6325,320.24,-19.61,8498.9269,-327.12646,2397.4,-34.56,-41.632301,17.05669,951.14136,-2570.1524,-19.61,320.24
2024,1,21,21,295971.0469,83629.69482,60444.98,-34.3,422.490257,18076.00538,35566.219,3287.35,94578.60742,291207.17,83824,55971.75,0,468,17920,34800,98223.42,280.06,305.825,-25.77,4763.8769,-194.30518,4473.23,-34.3,-45.509743,156.00538,766.219,-3644.81258,-25.77,305.83
2024,1,21,22,274605.4375,73486.54932,62261.18,-34.29,418.726845,18052.78105,35593.719,1008.05,83818.72129,273463.08,73355,55660.19,0,468,17904,34800,91275.89,246.645,288.51,-41.87,1142.3575,131.54932,6600.99,-34.29,-49.273155,148.78105,793.719,-7457.16871,-41.87,288.51
2024,1,21,23,256640.5313,61133.12744,64181.86,-33.65,416.522018,18086.65663,35459.28467,-712.03,78108.7605,256890.11,60992,55486.87,0,468,17878,34800,87265.24,-3.07,273.84,-276.91,-249.5787,141.12744,8694.99,-33.65,-51.477982,208.65663,659.28467,-9156.4795,-276.91,273.84
2024,1,22,0,247906.3281,54221.11548,64707.56,-33.79,409.147255,18105.82873,35392.50244,-2520.77,77624.73422,244829.2,53992,55115.57,0,418,18876,35200,81227.63,-80,292.205,-372.21,3077.1281,229.11548,9591.99,-33.79,-8.852745,-770.17127,192.50244,-3602.89578,-372.21,292.21
2024,1,22,1,242032.5156,52410.99439,64691.75,-33.39,408.348953,18302.56844,35401.31421,-3317.69,74168.61964,239486.14,52492,54832.36,0,414.8,18876,35200,77670.98,-80,297.393,-377.39,2546.3756,-81.00561,9859.39,-33.39,-6.451047,-573.43156,201.31421,-3502.36036,-377.39,297.39
2024,1,22,2,238750.2578,53011.37622,65499.03,-33.71,405.345833,18160.31097,35443.77734,-6116.85,72380.97744,235807.3,52492,55127.18,0,411.6,18870,35200,73706.52,-80,291.065,-371.07,2942.9578,519.37622,10371.85,-33.71,-6.254167,-709.68903,243.77734,-1325.54256,-371.07,291.07
2024,1,22,3,237293.0156,52635.34326,65263.45,-33.71,403.863281,18021.50741,35462.3562,-6849.94,72390.14547,234318.24,52492,55431.39,0,408.4,18878,35200,71908.45,-80,289.997,-370,2974.7756,143.34326,9832.06,-33.71,-4.536719,-856.49259,262.3562,481.69547,-370,290
2024,1,22,4,240079.8477,52571.24097,65505.19,-33.86,400.89817,18070.23531,35541.43945,-6780.07,74804.77376,237033.59,52492,55427.96,0,405.2,18870,35200,74638.43,-80,300.957,-380.96,3046.2577,79.24097,10077.23,-33.86,-4.30183,-799.76469,341.43945,166.34376,-380.96,300.96
2024,1,22,5,252011.7813,59571.30078,65058.94,-33.04,401.164262,18076.48078,35326.84912,-4776.3,78386.38631,248858.39,59127,54711.32,0,404,18875,35200,80541.07,-43.2,285.083,-328.28,3153.3913,444.30078,10347.62,-33.04,-2.835738,-798.51922,126.84912,-2154.68369,-328.28,285.08
2024,1,22,6,276484.4766,72588.66846,62427.23,-33.2,401.734475,18071.74183,35197.38867,-2020.79,89851.70313,271097.79,72008,53044.17,5,404,18870,35200,91566.62,282.8,307.373,-24.57,5386.6866,580.66846,9383.06,-38.2,-2.265525,-798.25817,-2.61133,-1714.91687,-24.57,307.37
2024,1,22,7,308820.7422,78793.0459,59773.32,1496.57,398.5793,17988.88644,35354.0686,2020.92,112995.3519,301524.94,78657,50753.41,2325.89,404,18870,35200,115314.64,350.9375,362.913,-11.98,7295.8022,136.0459,9019.91,-829.32,-5.4207,-881.11356,154.0686,-2319.2881,-11.98,362.91
2024,1,22,8,329572.6719,84079.53662,58069.78,12587.89,400.7081,17864.52364,35209.81641,4402.77,116957.6471,327223.38,84196,49069.8,12927.03,404,18870,35200,126556.55,362.845,368.717,-5.87,2349.2919,-116.46338,8999.98,-339.14,-3.2919,-1005.47636,9.81641,-9598.9029,-5.87,368.72
2024,1,22,9,315201.6875,83069.01026,58876.51,26037.5,399.871781,17862.94163,34975.45386,94.73,93885.66998,319335.58,83558,48169.67,25587.77,404,18865,35200,107551.14,311.0475,326.64,-15.59,-4133.8925,-488.98974,10706.84,449.73,-4.128219,-1002.05837,-224.54614,-13665.47002,-15.59,326.64
2024,1,22,10,301695.0078,74537.19043,58687.61,35060.4,399.111488,17880.67632,35144.28101,-1985.61,81971.34857,315747.31,74882,47352.31,33613.31,404,18855,35200,105440.69,23.7,291.45,-267.75,-14052.3022,-344.80957,11335.3,1447.09,-4.888512,-974.32368,-55.71899,-23469.34143,-267.75,291.45
2024,1,22,11,282560.5469,59942.90991,57890.93,37824.95,399.22554,17717.78266,35056.22485,-3437.65,77166.17391,300987.94,60934,46539.38,37129.64,404,18780,35200,102000.92,-80,281.89,-361.89,-18427.3931,-991.09009,11351.55,695.31,-4.77446,-1062.21734,-143.77515,-24834.74609,-361.89,281.89
2024,1,22,12,267300.0625,58248.9375,59137.94,37996.85,402.570793,17536.1462,35065.56519,-8588.69,67500.74282,287150.34,58278,46017.02,37295.4,404,18855,35200,91100.92,-80,31.65,-111.65,-19850.2775,-29.0625,13120.92,701.45,-1.429207,-1318.8538,-134.43481,-23600.17718,-111.65,31.65
2024,1,22,13,275524.9531,62387.87744,58388.19,36329.08,403.179016,17537.28591,34952.72095,-6555.68,72082.29982,296117.65,62394,45641.65,34816.54,404,18873,35200,98788.46,-80,272.865,-352.87,-20592.6969,-6.12256,12746.54,1512.54,-0.820984,-1335.71409,-247.27905,-26706.16018,-352.87,272.87
2024,1,22,14,285454.7031,76027.19678,53817.02,30917.35,400.175895,17472.64085,34903.76025,-5433.39,77349.94935,300597.5,75952,45158.55,28828.63,404,18876,35200,96178.32,-80,283.963,-363.96,-15142.7969,75.19678,8658.47,2088.72,-3.824105,-1403.35915,-296.23975,-18828.37065,-363.96,283.96
2024,1,22,15,301037.8359,82242.83203,51381.71,20805.96,402.00058,17700.23513,35173.9895,-236.63,93567.73869,308387.38,82444,44425.78,18532.75,404,18887,35200,108493.85,161.7,343.25,-181.55,-7349.5441,-201.16797,6955.93,2273.21,-1.99942,-1186.76487,-26.0105,-14926.11131,-181.55,343.25
2024,1,22,16,323602.4063,85369.41797,49506.42,6117.29,400.670075,18106.95436,35693.40015,4677.87,123730.3837,321757.6,87832,42682.43,5894.78,404,18916,35200,130828.39,354.5925,368.22,-13.63,1844.8063,-2462.58203,6823.99,222.51,-3.329925,-809.04564,493.40015,-7098.0063,-13.63,368.22
2024,1,22,17,343710.4609,75809.73731,45577.25,98.22,402.076607,18291.17202,35858.97754,6677.09,160995.9375,337732.86,85433,40224.56,240.43,404,18920,35200,157310.87,410.9455,395.872,15.07,5977.6009,-9623.26269,5352.69,-142.21,-1.923393,-628.82798,658.97754,3685.0675,15.07,395.87
2024,1,22,18,342400.7969,75527.34033,42060.08,-28.47,400.403977,18261.43264,35952.41919,8285.81,161941.7807,330467.25,85493,37947.26,0,404,18960,35200,152462.99,408.0674,387.275,20.79,11933.5469,-9965.65967,4112.82,-28.47,-3.596023,-698.56736,752.41919,9478.7907,20.79,387.28
2024,1,22,19,334637.5781,78238.12158,39950.3,-28.05,402.988952,18367.94452,35846.88062,8002.62,153856.7725,323033.63,88576,35825.77,0,404,18960,35200,144067.86,394.1784,384.605,9.57,11603.9481,-10337.87842,4124.53,-28.05,-1.011048,-592.05548,646.88062,9788.9125,9.57,384.61
2024,1,22,20,324567.1797,78111.90967,37769.01,-28.09,402.798881,18565.44727,35785.95923,6919.22,147040.9246,312050.45,86174,34003.24,0,404,18960,35200,137309.21,379.9208,391.155,-11.23,12516.7297,-8062.09033,3765.77,-28.09,-1.201119,-394.55273,585.95923,9731.7146,-11.23,391.16
2024,1,22,21,308765.3516,76815.4773,35947.97,-28.06,399.833771,18585.54732,35732.18189,2674.77,138637.6313,295106.57,83850,32663.43,0,404,18920,35200,124069.14,376.3193,375.75,0.57,13658.7816,-7034.5227,3284.54,-28.06,-4.166229,-334.45268,532.18189,14568.4913,0.57,375.75
2024,1,22,22,286752.9688,71651.64795,36656.82,-28.26,402.988952,18553.40817,35646.53345,-17.63,123887.4602,277763.5,73355,32088.72,0,404,18904,35200,117811.78,363.166,359.5,3.67,8989.4688,-1703.35205,4568.1,-28.26,-1.011048,-350.59183,446.53345,6075.6802,3.67,359.5
2024,1,22,23,268565.0313,61279.56543,38987.08,-28,400.670082,18858.22213,35455.19775,3.74,113608.5559,259763.32,60992,32776.16,0,404,18878,35200,111513.16,340.7525,346.58,-5.83,8801.7113,287.56543,6210.92,-28,-3.329918,-19.77787,255.19775,2095.3959,-5.83,346.58
2024,1,23,0,258110.0898,61569.31201,42401.09,-27.22,402.988945,18937.66384,35396.19653,3.79,99426.26852,251463.11,60892,36758.48,0,404,18876,35400,99132.63,316.28,328.13,-11.85,6646.9798,677.31201,5642.61,-27.22,-1.011055,61.66384,-3.80347,293.63852,-11.85,328.13
2024,1,23,1,251117.2969,61405.97852,43080.95,-26.88,401.126251,18908.02466,35363.24243,4.01,91980.84501,245810.1,60892,38270.13,0,404,18876,35400,91967.97,231.6,296.26,-64.66,5307.1969,513.97852,4810.82,-26.88,-2.873749,32.02466,-36.75757,12.87501,-64.66,296.26
2024,1,23,2,247328.1836,61088.41943,42978.16,-27.1,401.924552,18930.23451,35202.31567,4.03,88750.19942,242064.83,60892,39421.47,0,404,18870,35400,87077.36,-71.5,267.163,-338.66,5263.3536,196.41943,3556.69,-27.1,-2.075448,60.23451,-197.68433,1672.83942,-338.66,267.16
2024,1,23,3,245558.0156,61369.31006,44437.78,-27.64,402.912918,18993.92664,35050.0708,3.98,85327.67521,240475.31,60892,39999.6,0,404,18878,35400,84901.71,-80,252.35,-332.35,5082.7056,477.31006,4438.18,-27.64,-1.087082,115.92664,-349.9292,425.96521,-332.35,252.35
2024,1,23,4,247572.9883,61015.38135,43506.6,-27.69,400.556038,18956.14132,35130.01148,3.93,88588.0581,243420,60892,40038.77,0,404,18870,35400,87815.23,64.9325,277.483,-212.55,4152.9883,123.38135,3467.83,-27.69,-3.443962,86.14132,-269.98852,772.8281,-212.55,277.48
2024,1,23,5,258768.543,67581.32715,41105.08,-27.24,401.924546,18836.99533,35127.69214,4.08,95738.68381,254470.83,67527,39662,0,404,18875,35400,92602.83,289,303.172,-14.17,4297.713,54.32715,1443.08,-27.24,-2.075454,-38.00467,-272.30786,3135.85381,-14.17,303.17
